,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,28.4,503.56,0.0,200,34
1,crps,crps,33.21,630.82,0.0,200,34
2,crps,dss,-260.53,-3391.46,0.0,200,34
3,crps,is1,129.68,2423.07,0.0,200,34
4,dss,sse,28.5,506.79,0.0,200,34
5,dss,crps,33.62,632.98,0.0,200,34
6,dss,dss,-260.37,-3339.09,0.0,200,34
7,dss,is1,129.79,2426.5,0.0,200,34
8,is1,sse,28.5,506.27,0.0,200,34
9,is1,crps,33.55,630.3,0.0,200,34
10,is1,dss,-262.53,-3344.5,0.0,200,34
11,is1,is1,128.53,2477.22,0.0,200,34
12,sse,sse,28.77,496.01,0.0,200,34
13,sse,crps,33.84,631.37,0.0,200,34
14,sse,dss,-257.05,-3408.82,0.0,200,34
15,sse,is1,131.3,2412.37,0.0,200,34
16,crps,sse,28.4,503.56,0.1,200,34
17,crps,crps,33.21,630.82,0.1,200,34
18,crps,dss,-260.53,-3391.46,0.1,200,34
19,crps,is1,129.68,2423.07,0.1,200,34
20,dss,sse,28.6,504.19,0.1,200,34
21,dss,crps,34.31,626.68,0.1,200,34
22,dss,dss,-259.36,-3365.15,0.1,200,34
23,dss,is1,132.5,2424.83,0.1,200,34
24,is1,sse,28.5,506.27,0.1,200,34
25,is1,crps,33.55,630.3,0.1,200,34
26,is1,dss,-262.53,-3344.5,0.1,200,34
27,is1,is1,128.53,2477.22,0.1,200,34
28,sse,sse,28.88,493.45,0.1,200,34
29,sse,crps,34.3,625.16,0.1,200,34
30,sse,dss,-254.7,-3454.92,0.1,200,34
31,sse,is1,131.46,2408.13,0.1,200,34
32,crps,sse,28.4,503.56,0.3,200,34
33,crps,crps,33.21,630.82,0.3,200,34
34,crps,dss,-260.53,-3391.46,0.3,200,34
35,crps,is1,129.68,2423.07,0.3,200,34
36,dss,sse,28.72,500.76,0.3,200,34
37,dss,crps,34.58,620.98,0.3,200,34
38,dss,dss,-256.95,-3418.38,0.3,200,34
39,dss,is1,132.67,2425.66,0.3,200,34
40,is1,sse,28.64,501.81,0.3,200,34
41,is1,crps,33.95,621.84,0.3,200,34
42,is1,dss,-257.8,-3407.81,0.3,200,34
43,is1,is1,129.63,2420.95,0.3,200,34
44,sse,sse,28.95,497.03,0.3,200,34
45,sse,crps,35.91,624.8,0.3,200,34
46,sse,dss,-242.17,-3219.61,0.3,200,34
47,sse,is1,140.58,2472.12,0.3,200,34
48,crps,sse,28.48,502.84,0.5,200,34
49,crps,crps,33.46,627.49,0.5,200,34
50,crps,dss,-259.43,-3392.91,0.5,200,34
51,crps,is1,130.86,2424.72,0.5,200,34
52,dss,sse,28.72,500.76,0.5,200,34
53,dss,crps,34.58,620.98,0.5,200,34
54,dss,dss,-256.95,-3418.38,0.5,200,34
55,dss,is1,132.67,2425.66,0.5,200,34
56,is1,sse,28.64,502.19,0.5,200,34
57,is1,crps,34.2,619.75,0.5,200,34
58,is1,dss,-257.79,-3404.09,0.5,200,34
59,is1,is1,130.07,2432.35,0.5,200,34
60,sse,sse,28.95,497.03,0.5,200,34
61,sse,crps,35.91,624.8,0.5,200,34
62,sse,dss,-242.17,-3219.61,0.5,200,34
63,sse,is1,140.58,2472.12,0.5,200,34
64,crps,sse,28.5,501.69,0.8,200,34
65,crps,crps,33.98,622.09,0.8,200,34
66,crps,dss,-259.29,-3403.81,0.8,200,34
67,crps,is1,131.23,2434.98,0.8,200,34
68,dss,sse,30.86,464.54,0.8,200,34
69,dss,crps,37.34,602.0,0.8,200,34
70,dss,dss,-239.86,-3591.24,0.8,200,34
71,dss,is1,145.95,2394.4,0.8,200,34
72,is1,sse,28.86,497.97,0.8,200,34
73,is1,crps,34.52,615.06,0.8,200,34
74,is1,dss,-255.63,-3446.2,0.8,200,34
75,is1,is1,132.15,2420.19,0.8,200,34
76,sse,sse,28.95,497.03,0.8,200,34
77,sse,crps,35.91,624.8,0.8,200,34
78,sse,dss,-242.17,-3219.61,0.8,200,34
79,sse,is1,140.58,2472.12,0.8,200,34
