,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,244.77,467.37,0.0,1600,9
1,crps,crps,285.89,580.73,0.0,1600,9
2,crps,dss,-1839.78,-3664.63,0.0,1600,9
3,crps,is1,1165.42,2288.29,0.0,1600,9
4,dss,sse,246.18,460.6,0.0,1600,9
5,dss,crps,287.94,578.14,0.0,1600,9
6,dss,dss,-1856.11,-3672.48,0.0,1600,9
7,dss,is1,1176.29,2298.54,0.0,1600,9
8,is1,sse,246.35,463.62,0.0,1600,9
9,is1,crps,288.29,582.02,0.0,1600,9
10,is1,dss,-1812.62,-3601.28,0.0,1600,9
11,is1,is1,1170.36,2314.6,0.0,1600,9
12,sse,sse,244.23,463.1,0.0,1600,9
13,sse,crps,286.63,577.64,0.0,1600,9
14,sse,dss,-1818.88,-3679.61,0.0,1600,9
15,sse,is1,1173.0,2269.3,0.0,1600,9
16,crps,sse,245.68,465.01,0.1,1600,9
17,crps,crps,286.77,578.33,0.1,1600,9
18,crps,dss,-1813.14,-3700.04,0.1,1600,9
19,crps,is1,1170.14,2274.55,0.1,1600,9
20,dss,sse,248.03,458.25,0.1,1600,9
21,dss,crps,290.49,577.06,0.1,1600,9
22,dss,dss,-1830.52,-3691.92,0.1,1600,9
23,dss,is1,1183.8,2288.45,0.1,1600,9
24,is1,sse,247.59,460.29,0.1,1600,9
25,is1,crps,289.83,577.42,0.1,1600,9
26,is1,dss,-1797.65,-3632.28,0.1,1600,9
27,is1,is1,1177.5,2293.69,0.1,1600,9
28,sse,sse,244.55,462.47,0.1,1600,9
29,sse,crps,287.85,577.88,0.1,1600,9
30,sse,dss,-1815.97,-3677.07,0.1,1600,9
31,sse,is1,1178.96,2266.53,0.1,1600,9
32,crps,sse,247.03,461.46,0.3,1600,9
33,crps,crps,288.6,575.39,0.3,1600,9
34,crps,dss,-1798.84,-3732.0,0.3,1600,9
35,crps,is1,1176.25,2266.56,0.3,1600,9
36,dss,sse,252.48,460.62,0.3,1600,9
37,dss,crps,301.47,595.25,0.3,1600,9
38,dss,dss,-1743.42,-3660.2,0.3,1600,9
39,dss,is1,1237.84,2363.34,0.3,1600,9
40,is1,sse,248.11,457.67,0.3,1600,9
41,is1,crps,290.73,575.93,0.3,1600,9
42,is1,dss,-1783.95,-3688.3,0.3,1600,9
43,is1,is1,1183.95,2273.09,0.3,1600,9
44,sse,sse,245.22,460.02,0.3,1600,9
45,sse,crps,289.64,578.56,0.3,1600,9
46,sse,dss,-1800.64,-3659.49,0.3,1600,9
47,sse,is1,1180.77,2270.9,0.3,1600,9
48,crps,sse,247.96,456.45,0.5,1600,9
49,crps,crps,289.41,572.51,0.5,1600,9
50,crps,dss,-1794.16,-3741.23,0.5,1600,9
51,crps,is1,1181.84,2252.41,0.5,1600,9
52,dss,sse,253.65,461.63,0.5,1600,9
53,dss,crps,303.87,597.43,0.5,1600,9
54,dss,dss,-1715.85,-3636.9,0.5,1600,9
55,dss,is1,1247.55,2372.47,0.5,1600,9
56,is1,sse,248.88,456.89,0.5,1600,9
57,is1,crps,291.18,575.37,0.5,1600,9
58,is1,dss,-1779.36,-3697.56,0.5,1600,9
59,is1,is1,1187.36,2270.64,0.5,1600,9
60,sse,sse,251.49,461.76,0.5,1600,9
61,sse,crps,303.59,598.76,0.5,1600,9
62,sse,dss,-1654.45,-3435.41,0.5,1600,9
63,sse,is1,1234.77,2372.36,0.5,1600,9
64,crps,sse,247.96,456.45,0.8,1600,9
65,crps,crps,289.41,572.51,0.8,1600,9
66,crps,dss,-1794.16,-3741.23,0.8,1600,9
67,crps,is1,1181.84,2252.41,0.8,1600,9
68,dss,sse,255.08,465.49,0.8,1600,9
69,dss,crps,313.88,618.63,0.8,1600,9
70,dss,dss,-1618.51,-3398.05,0.8,1600,9
71,dss,is1,1285.25,2465.06,0.8,1600,9
72,is1,sse,248.88,456.89,0.8,1600,9
73,is1,crps,291.18,575.37,0.8,1600,9
74,is1,dss,-1779.36,-3697.56,0.8,1600,9
75,is1,is1,1187.36,2270.64,0.8,1600,9
76,sse,sse,251.49,461.76,0.8,1600,9
77,sse,crps,303.59,598.76,0.8,1600,9
78,sse,dss,-1654.45,-3435.41,0.8,1600,9
79,sse,is1,1234.77,2372.36,0.8,1600,9
