,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,54.81,481.49,0.0,400,44
1,crps,crps,69.23,603.88,0.0,400,44
2,crps,dss,-504.16,-3496.8,0.0,400,44
3,crps,is1,279.0,2363.37,0.0,400,44
4,dss,sse,55.25,472.72,0.0,400,44
5,dss,crps,69.13,602.7,0.0,400,44
6,dss,dss,-514.27,-3504.3,0.0,400,44
7,dss,is1,277.11,2360.09,0.0,400,44
8,is1,sse,55.49,478.75,0.0,400,44
9,is1,crps,70.23,600.19,0.0,400,44
10,is1,dss,-495.17,-3519.7,0.0,400,44
11,is1,is1,275.17,2349.67,0.0,400,44
12,sse,sse,55.1,475.51,0.0,400,44
13,sse,crps,70.47,592.96,0.0,400,44
14,sse,dss,-497.77,-3556.25,0.0,400,44
15,sse,is1,278.33,2311.66,0.0,400,44
16,crps,sse,54.81,481.49,0.1,400,44
17,crps,crps,69.23,603.88,0.1,400,44
18,crps,dss,-504.16,-3496.8,0.1,400,44
19,crps,is1,279.0,2363.37,0.1,400,44
20,dss,sse,55.38,472.25,0.1,400,44
21,dss,crps,69.42,601.02,0.1,400,44
22,dss,dss,-513.06,-3508.99,0.1,400,44
23,dss,is1,278.6,2350.94,0.1,400,44
24,is1,sse,55.52,477.53,0.1,400,44
25,is1,crps,70.4,596.81,0.1,400,44
26,is1,dss,-494.41,-3523.91,0.1,400,44
27,is1,is1,275.37,2347.4,0.1,400,44
28,sse,sse,55.1,475.51,0.1,400,44
29,sse,crps,70.47,592.96,0.1,400,44
30,sse,dss,-497.77,-3556.25,0.1,400,44
31,sse,is1,278.33,2311.66,0.1,400,44
32,crps,sse,54.92,481.1,0.3,400,44
33,crps,crps,69.52,602.37,0.3,400,44
34,crps,dss,-502.99,-3500.7,0.3,400,44
35,crps,is1,280.22,2350.93,0.3,400,44
36,dss,sse,59.35,468.62,0.3,400,44
37,dss,crps,75.25,606.09,0.3,400,44
38,dss,dss,-482.99,-3536.63,0.3,400,44
39,dss,is1,294.79,2388.66,0.3,400,44
40,is1,sse,55.66,479.04,0.3,400,44
41,is1,crps,70.71,597.28,0.3,400,44
42,is1,dss,-493.04,-3508.8,0.3,400,44
43,is1,is1,277.0,2350.22,0.3,400,44
44,sse,sse,55.1,475.51,0.3,400,44
45,sse,crps,70.47,592.96,0.3,400,44
46,sse,dss,-497.77,-3556.25,0.3,400,44
47,sse,is1,278.33,2311.66,0.3,400,44
48,crps,sse,55.67,477.63,0.5,400,44
49,crps,crps,70.77,594.87,0.5,400,44
50,crps,dss,-494.71,-3535.43,0.5,400,44
51,crps,is1,282.37,2334.46,0.5,400,44
52,dss,sse,59.94,467.52,0.5,400,44
53,dss,crps,75.8,603.32,0.5,400,44
54,dss,dss,-468.18,-3528.29,0.5,400,44
55,dss,is1,296.37,2383.89,0.5,400,44
56,is1,sse,55.95,478.45,0.5,400,44
57,is1,crps,71.1,596.58,0.5,400,44
58,is1,dss,-489.54,-3509.31,0.5,400,44
59,is1,is1,277.99,2351.23,0.5,400,44
60,sse,sse,55.31,476.15,0.5,400,44
61,sse,crps,70.77,595.33,0.5,400,44
62,sse,dss,-496.16,-3535.93,0.5,400,44
63,sse,is1,280.71,2331.25,0.5,400,44
64,crps,sse,56.05,477.4,0.8,400,44
65,crps,crps,71.51,593.06,0.8,400,44
66,crps,dss,-487.37,-3524.26,0.8,400,44
67,crps,is1,283.21,2338.64,0.8,400,44
68,dss,sse,59.94,467.52,0.8,400,44
69,dss,crps,75.8,603.32,0.8,400,44
70,dss,dss,-468.18,-3528.29,0.8,400,44
71,dss,is1,296.37,2383.89,0.8,400,44
72,is1,sse,56.35,475.27,0.8,400,44
73,is1,crps,71.84,591.02,0.8,400,44
74,is1,dss,-484.59,-3539.74,0.8,400,44
75,is1,is1,280.58,2337.99,0.8,400,44
76,sse,sse,57.91,491.51,0.8,400,44
77,sse,crps,77.72,635.82,0.8,400,44
78,sse,dss,-396.08,-2948.18,0.8,400,44
79,sse,is1,307.51,2554.57,0.8,400,44
