541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
541692.55,541692.55,541692.55,541692.55
