,Method,Metric,Train,Test,Threshold,Rep
0,crps,sse,9239.16,9393.96,0.0,0
1,crps,crps,476.19,464.67,0.0,0
2,crps,dss,479.05,488.13,0.0,0
3,crps,is1,2939.16,3141.34,0.0,0
4,dss,sse,21218.6,10704.44,0.0,0
5,dss,crps,641.66,476.49,0.0,0
6,dss,dss,541.38,491.62,0.0,0
7,dss,is1,3148.42,3185.12,0.0,0
8,is1,sse,20906.49,10840.77,0.0,0
9,is1,crps,634.02,485.37,0.0,0
10,is1,dss,530.91,494.03,0.0,0
11,is1,is1,3149.48,3179.09,0.0,0
12,sse,sse,9239.16,9393.96,0.0,0
13,sse,crps,476.19,464.67,0.0,0
14,sse,dss,479.05,488.13,0.0,0
15,sse,is1,2939.16,3141.34,0.0,0
16,crps,sse,9239.16,9393.96,0.1,0
17,crps,crps,476.19,464.67,0.1,0
18,crps,dss,479.05,488.13,0.1,0
19,crps,is1,2939.16,3141.34,0.1,0
20,dss,sse,21218.6,10704.44,0.1,0
21,dss,crps,641.66,476.49,0.1,0
22,dss,dss,541.38,491.62,0.1,0
23,dss,is1,3148.42,3185.12,0.1,0
24,is1,sse,20382.28,10903.95,0.1,0
25,is1,crps,618.06,492.0,0.1,0
26,is1,dss,515.26,495.22,0.1,0
27,is1,is1,3131.34,3187.89,0.1,0
28,sse,sse,9857.74,9830.52,0.1,0
29,sse,crps,514.31,494.38,0.1,0
30,sse,dss,521.8,519.18,0.1,0
31,sse,is1,3097.02,3253.33,0.1,0
32,crps,sse,9239.16,9393.96,0.3,0
33,crps,crps,476.19,464.67,0.3,0
34,crps,dss,479.05,488.13,0.3,0
35,crps,is1,2939.16,3141.34,0.3,0
36,dss,sse,20382.28,10903.95,0.3,0
37,dss,crps,618.06,492.0,0.3,0
38,dss,dss,515.26,495.22,0.3,0
39,dss,is1,3131.34,3187.89,0.3,0
40,is1,sse,21000.86,11340.51,0.3,0
41,is1,crps,656.18,521.71,0.3,0
42,is1,dss,558.01,526.27,0.3,0
43,is1,is1,3289.2,3299.88,0.3,0
44,sse,sse,9857.74,9830.52,0.3,0
45,sse,crps,514.31,494.38,0.3,0
46,sse,dss,521.8,519.18,0.3,0
47,sse,is1,3097.02,3253.33,0.3,0
48,crps,sse,9857.74,9830.52,0.5,0
49,crps,crps,514.31,494.38,0.5,0
50,crps,dss,521.8,519.18,0.5,0
51,crps,is1,3097.02,3253.33,0.5,0
52,dss,sse,20382.28,10903.95,0.5,0
53,dss,crps,618.06,492.0,0.5,0
54,dss,dss,515.26,495.22,0.5,0
55,dss,is1,3131.34,3187.89,0.5,0
56,is1,sse,21000.86,11340.51,0.5,0
57,is1,crps,656.18,521.71,0.5,0
58,is1,dss,558.01,526.27,0.5,0
59,is1,is1,3289.2,3299.88,0.5,0
60,sse,sse,9857.74,9830.52,0.5,0
61,sse,crps,514.31,494.38,0.5,0
62,sse,dss,521.8,519.18,0.5,0
63,sse,is1,3097.02,3253.33,0.5,0
64,crps,sse,9857.74,9830.52,0.8,0
65,crps,crps,514.31,494.38,0.8,0
66,crps,dss,521.8,519.18,0.8,0
67,crps,is1,3097.02,3253.33,0.8,0
68,dss,sse,21000.86,11340.51,0.8,0
69,dss,crps,656.18,521.71,0.8,0
70,dss,dss,558.01,526.27,0.8,0
71,dss,is1,3289.2,3299.88,0.8,0
72,is1,sse,21000.86,11340.51,0.8,0
73,is1,crps,656.18,521.71,0.8,0
74,is1,dss,558.01,526.27,0.8,0
75,is1,is1,3289.2,3299.88,0.8,0
76,sse,sse,9857.74,9830.52,0.8,0
77,sse,crps,514.31,494.38,0.8,0
78,sse,dss,521.8,519.18,0.8,0
79,sse,is1,3097.02,3253.33,0.8,0
0,crps,sse,11178.18,11415.91,0.0,1
1,crps,crps,503.39,495.48,0.0,1
2,crps,dss,966.84,495.15,0.0,1
3,crps,is1,3340.25,3010.71,0.0,1
4,dss,sse,10888.65,8916.87,0.0,1
5,dss,crps,500.8,455.21,0.0,1
6,dss,dss,963.53,474.56,0.0,1
7,dss,is1,3325.54,2852.48,0.0,1
8,is1,sse,10888.65,8916.87,0.0,1
9,is1,crps,500.8,455.21,0.0,1
10,is1,dss,963.53,474.56,0.0,1
11,is1,is1,3325.54,2852.48,0.0,1
12,sse,sse,11178.18,11415.91,0.0,1
13,sse,crps,503.39,495.48,0.0,1
14,sse,dss,966.84,495.15,0.0,1
15,sse,is1,3340.25,3010.71,0.0,1
16,crps,sse,11178.18,11415.91,0.1,1
17,crps,crps,503.39,495.48,0.1,1
18,crps,dss,966.84,495.15,0.1,1
19,crps,is1,3340.25,3010.71,0.1,1
20,dss,sse,10888.65,8916.87,0.1,1
21,dss,crps,500.8,455.21,0.1,1
22,dss,dss,963.53,474.56,0.1,1
23,dss,is1,3325.54,2852.48,0.1,1
24,is1,sse,10888.65,8916.87,0.1,1
25,is1,crps,500.8,455.21,0.1,1
26,is1,dss,963.53,474.56,0.1,1
27,is1,is1,3325.54,2852.48,0.1,1
28,sse,sse,11178.18,11415.91,0.1,1
29,sse,crps,503.39,495.48,0.1,1
30,sse,dss,966.84,495.15,0.1,1
31,sse,is1,3340.25,3010.71,0.1,1
32,crps,sse,11178.18,11415.91,0.3,1
33,crps,crps,503.39,495.48,0.3,1
34,crps,dss,966.84,495.15,0.3,1
35,crps,is1,3340.25,3010.71,0.3,1
36,dss,sse,10888.65,8916.87,0.3,1
37,dss,crps,500.8,455.21,0.3,1
38,dss,dss,963.53,474.56,0.3,1
39,dss,is1,3325.54,2852.48,0.3,1
40,is1,sse,11091.83,9394.29,0.3,1
41,is1,crps,526.54,490.68,0.3,1
42,is1,dss,628.43,509.65,0.3,1
43,is1,is1,3466.23,2969.42,0.3,1
44,sse,sse,11381.36,11893.32,0.3,1
45,sse,crps,529.13,530.95,0.3,1
46,sse,dss,631.74,530.24,0.3,1
47,sse,is1,3480.95,3127.66,0.3,1
48,crps,sse,11381.36,11893.32,0.5,1
49,crps,crps,529.13,530.95,0.5,1
50,crps,dss,631.74,530.24,0.5,1
51,crps,is1,3480.95,3127.66,0.5,1
52,dss,sse,10888.65,8916.87,0.5,1
53,dss,crps,500.8,455.21,0.5,1
54,dss,dss,963.53,474.56,0.5,1
55,dss,is1,3325.54,2852.48,0.5,1
56,is1,sse,11091.83,9394.29,0.5,1
57,is1,crps,526.54,490.68,0.5,1
58,is1,dss,628.43,509.65,0.5,1
59,is1,is1,3466.23,2969.42,0.5,1
60,sse,sse,11381.36,11893.32,0.5,1
61,sse,crps,529.13,530.95,0.5,1
62,sse,dss,631.74,530.24,0.5,1
63,sse,is1,3480.95,3127.66,0.5,1
64,crps,sse,11381.36,11893.32,0.8,1
65,crps,crps,529.13,530.95,0.8,1
66,crps,dss,631.74,530.24,0.8,1
67,crps,is1,3480.95,3127.66,0.8,1
68,dss,sse,11091.83,9394.29,0.8,1
69,dss,crps,526.54,490.68,0.8,1
70,dss,dss,628.43,509.65,0.8,1
71,dss,is1,3466.23,2969.42,0.8,1
72,is1,sse,11091.83,9394.29,0.8,1
73,is1,crps,526.54,490.68,0.8,1
74,is1,dss,628.43,509.65,0.8,1
75,is1,is1,3466.23,2969.42,0.8,1
76,sse,sse,11381.36,11893.32,0.8,1
77,sse,crps,529.13,530.95,0.8,1
78,sse,dss,631.74,530.24,0.8,1
79,sse,is1,3480.95,3127.66,0.8,1
0,crps,sse,12244.09,6455.66,0.0,2
1,crps,crps,546.19,396.81,0.0,2
2,crps,dss,512.62,462.08,0.0,2
3,crps,is1,3257.36,2820.51,0.0,2
4,dss,sse,17332.46,11851.82,0.0,2
5,dss,crps,633.32,486.92,0.0,2
6,dss,dss,521.72,489.47,0.0,2
7,dss,is1,3521.32,2994.98,0.0,2
8,is1,sse,19944.48,12211.56,0.0,2
9,is1,crps,682.73,500.34,0.0,2
10,is1,dss,530.13,493.46,0.0,2
11,is1,is1,3688.64,2967.63,0.0,2
12,sse,sse,12244.09,6455.66,0.0,2
13,sse,crps,546.19,396.81,0.0,2
14,sse,dss,512.62,462.08,0.0,2
15,sse,is1,3257.36,2820.51,0.0,2
16,crps,sse,12244.09,6455.66,0.1,2
17,crps,crps,546.19,396.81,0.1,2
18,crps,dss,512.62,462.08,0.1,2
19,crps,is1,3257.36,2820.51,0.1,2
20,dss,sse,17332.46,11851.82,0.1,2
21,dss,crps,633.32,486.92,0.1,2
22,dss,dss,521.72,489.47,0.1,2
23,dss,is1,3521.32,2994.98,0.1,2
24,is1,sse,19944.48,12211.56,0.1,2
25,is1,crps,682.73,500.34,0.1,2
26,is1,dss,530.13,493.46,0.1,2
27,is1,is1,3688.64,2967.63,0.1,2
28,sse,sse,12244.09,6455.66,0.1,2
29,sse,crps,546.19,396.81,0.1,2
30,sse,dss,512.62,462.08,0.1,2
31,sse,is1,3257.36,2820.51,0.1,2
32,crps,sse,12244.09,6455.66,0.3,2
33,crps,crps,546.19,396.81,0.3,2
34,crps,dss,512.62,462.08,0.3,2
35,crps,is1,3257.36,2820.51,0.3,2
36,dss,sse,19558.72,12227.99,0.3,2
37,dss,crps,677.58,506.69,0.3,2
38,dss,dss,529.55,493.81,0.3,2
39,dss,is1,3515.66,2998.21,0.3,2
40,is1,sse,19558.72,12227.99,0.3,2
41,is1,crps,677.58,506.69,0.3,2
42,is1,dss,529.55,493.81,0.3,2
43,is1,is1,3515.66,2998.21,0.3,2
44,sse,sse,12570.42,7038.43,0.3,2
45,sse,crps,570.01,432.04,0.3,2
46,sse,dss,542.65,503.9,0.3,2
47,sse,is1,3348.49,2984.3,0.3,2
48,crps,sse,12570.42,7038.43,0.5,2
49,crps,crps,570.01,432.04,0.5,2
50,crps,dss,542.65,503.9,0.5,2
51,crps,is1,3348.49,2984.3,0.5,2
52,dss,sse,19558.72,12227.99,0.5,2
