1346126123.79,1307248415.87,1453377889.46,1544658564.01,1386470106.75
1345577112.22,1310082911.05,1448703271.1,1543360364.5,1387023641.61
1341292362.1,1301925748.75,1447672270.24,1545314646.12,1386072100.71
1342292042.18,1302583069.21,1456388250.2,1576800921.67,1346642445.17
1341611346.48,1306226903.85,1445625313.93,1541522329.89,1384434282.12
1333396799.68,1299276403.99,1443954134.58,1540258855.13,1374813267.59
1344809699.35,1308945011.74,1456131850.41,1552870980.62,1386517409.24
1343400839.08,1306116166.0,1455231387.09,1547919274.91,1385836664.29
1344865229.15,1310059863.37,1457543645.69,1553236841.97,1387994978.29
1342653998.84,1303364131.16,1448532759.59,1554120487.73,1387046018.03
1340157911.39,1299492383.15,1451100132.58,1572688453.55,1382065372.88
1337768673.55,1311089882.48,1438751848.11,1547076858.87,1383716002.84
1345042734.51,1309863146.56,1457306810.34,1544350105.23,1389023019.61
1339097756.02,1307432833.2,1449945638.49,1537402595.13,1381211406.29
1347646565.37,1310329729.2,1449334043.52,1573379381.9,1387422669.38
1341574790.14,1308128788.74,1455978653.67,1572145204.38,1358392493.79
1340423093.38,1306627214.91,1444173195.77,1544917616.3,1381402690.17
1340782137.45,1302976651.68,1452457090.62,1547312951.58,1383747231.89
1338764337.39,1303707003.89,1440910350.09,1543962841.91,1377910915.65
1337698941.82,1303134269.06,1451893293.75,1549445134.24,1383130166.42
