99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
99239.81,99288.74,99158.53,99239.81
