,0
0,-0.4542017243152383
1,-0.5581927360807988
2,0.11912316172892568
3,0.9527028841741891
4,0.16212323470057033
5,-0.8362233413633373
6,0.3804339197690709
7,-0.5592926606066388
8,0.5033940527573992
9,0.17023440014746116
10,-0.033086694828546204
11,0.7465849839641989
12,-0.8087433726844193
13,0.8886726391233035
14,0.044123402607407325
15,0.5127362183361441
16,-0.5757668628535697
17,-0.673505298465582
18,-0.10387912293212631
19,-0.3583431693375614
20,0.20697425101500833
21,-0.11767583605119647
22,-0.6618727818863672
23,-0.863698811338389
24,-0.41751681003325936
25,0.10585604414641225
26,-0.03786771884986262
27,-0.08362934372103625
28,0.44191154072221406
29,-0.04731963943544493
30,0.7030501824027877
31,-0.772126835765161
32,0.016209595912339614
33,-0.952943751980891
34,-0.23947411330579405
35,-0.33390636803814133
36,-0.7792917236249497
37,0.17826318459309287
38,0.46788917373729744
39,-0.6623283849742538
40,-0.22567526490137158
41,-0.11028921160753424
42,-0.1589276089930709
43,0.37497016309025266
44,-0.5979151234910578
45,0.041284580454599595
46,-0.05594780967018331
47,-0.6089960133785222
48,0.7386240885517465
49,-0.41732172909431475
50,0.3889689361693296
51,-0.5523359284001694
52,-0.019469158372377615
53,0.40257267401864705
54,-0.5660354337052158
55,0.46328104940620585
56,-0.1560573009113606
57,-0.17202352088160877
58,-0.21191019842077874
59,0.3939641101184952
60,0.02063747274790506
61,-0.812602674181242
62,-0.34044970346741144
63,-0.6593852467371613
64,-0.9203529662685881
65,0.3612504880026626
66,-0.9500790483992947
67,-0.7879328121591107
68,0.5844618667632286
69,-0.5960552095066998
70,-0.40267993446485706
71,0.039421260618375475
72,-0.7272192767448737
73,-0.7562138974862684
74,0.35836049764810896
75,0.14420957356520914
76,-0.7870903749211287
77,-0.83139159048168
78,0.8420650687838256
79,-0.162208791293718
80,-0.4647486119599262
81,0.06629696036641097
82,0.504621121994957
83,0.9736196595074311
84,0.35829341006287296
85,0.5196741762062329
86,0.9989600509757606
87,-0.315980605469959
88,0.9187362387360389
89,-0.10469825363149132
90,-0.8859951678130651
91,-0.1597283851667599
92,-0.18569459508838126
93,-0.9310076294001772
94,-0.25865990324368626
95,0.014391237695371428
96,0.2871863693418386
97,-0.7410774702577136
98,-0.11726994519923362
99,-0.429213004562333
100,-0.8411344639301523
101,-0.7694701914237942
102,-0.2976171690378704
103,-0.2213725386984824
104,0.9642258262924299
105,-0.3377682143957237
106,-0.9708942291630795
107,0.4695988439922003
108,0.36972780846419595
109,-0.19241740035402843
110,-0.8223111625039068
111,-0.6590060712266965
112,-0.2873665114999264
113,0.20133506594715556
114,-0.324180287173063
115,0.27713051831567204
116,-0.7602151355243019
117,0.2625325107958809
118,0.810412008234856
119,-0.2681135163733037
120,0.8110803950922287
121,-0.09494539031353533
122,-0.8792104593742396
123,0.37162439637927247
124,0.7583841149293258
125,0.4587527394099773
126,-0.9704303969628307
127,-0.1495897769121024
128,0.22273314786317333
129,0.6005261339152341
130,0.7345875383211407
131,-0.7019247887526523
132,0.22120632272223784
133,-0.2626081387971353
134,-0.8465744704259968
135,-0.013813212610642944
136,0.6691028586701737
137,0.45739282442034
138,0.47032715775822576
139,0.015293788554982424
140,0.5777155603631079
141,0.8922462999583252
142,-0.461026784148709
143,0.2060893633092653
144,-0.07592890894156867
145,-0.1972322832495368
146,-0.15468295014546252
147,0.1023910541778883
148,0.5177981742386333
149,-0.8013957355790673
150,-0.14942929551496031
151,0.23915732099905207
152,-0.20909370684714568
153,-0.6443762921816862
154,0.6457625573935648
155,-0.9917890164736327
156,0.6225877512581979
157,-0.48906820792361216
158,0.9375577256720349
159,-0.117941879303461
160,-0.42943349182547386
161,0.05269273593961321
162,-0.21639340304310584
163,0.483088827296801
164,-0.09697594731977821
165,0.8184246089599478
166,0.5435391632157387
167,0.042295067423231414
168,-0.19450111948756166
169,0.24320145392336023
170,0.965033558631671
171,0.4493698261142667
172,-0.9606002635362729
173,0.9180914949929646
174,-0.9421512278502482
175,-0.431909051818544
176,-0.7377285013272312
177,0.9742842486457108
178,0.798415071250473
179,0.17778067909588402
180,0.2491978395427259
181,-0.5100256764855147
182,-0.12276612346737692
183,-0.9651567094182947
184,-0.015028338497568239
185,-0.38664465446163887
186,-0.2655484636605312
187,-0.569995905765474
188,0.6104285792299324
189,-0.4736560692364211
190,-0.4155681402077116
191,-0.8301817001395262
192,-0.44706610857262374
193,-0.28766376848459885
194,-0.26609237689124954
195,0.9169330386115127
196,0.10442503159666283
197,-0.09098980271208212
198,0.1984074972083234
199,-0.30723062140935387
200,-0.40060734243471585
201,0.17921454102752143
202,-0.21511522444511333
203,0.014470723036860367
204,0.5154942543995522
205,-0.19004459690686937
206,0.18600149003497024
207,0.47705330331703344
208,-0.49211678897871125
209,0.5603417768790817
210,0.45296355540355204
211,-0.1214871956644572
212,-0.029551427573846878
213,-0.819452424837193
214,0.015629357019006695
215,0.03555853501712947
216,0.2587891989352611
217,0.8544336335784266
218,-0.8180914532999441
219,-0.4233422451286786
220,0.3576317266092335
221,-0.9748212241823135
222,0.583360346011915
223,0.4029873251574547
224,0.3201307132607194
225,-0.6925699938632335
226,-0.7771337599425265
227,-0.35129816053663543
228,0.7542110527225092
229,0.7824170395994059
230,0.46687642016727526
231,0.5649982468490746
232,0.637309060300582
233,0.6727471658525486
234,-0.26165149540650057
235,-0.16518432025697982
236,-0.8639021872884753
237,-0.4411821760391017
238,-0.7487671013471169
239,-0.14683421547130826
240,-0.9167331020063199
241,0.752357248049804
242,-0.5182045684516434
243,0.2643305226925594
244,0.19529445270620882
245,0.08252000741325838
246,-0.3154608382500248
247,-0.38435857161580333
248,0.4767617482944695
249,-0.3355399591978607
250,-0.8789811873159692
251,0.02109003505299545
252,0.6626452430823018
253,0.02163375517401822
254,-0.9934105030144131
255,-0.917355258071455
256,-0.7732968980910406
257,-0.7884577210372354
